w_0,w_0_feature_1,w_0_feature_2,w_0_feature_3,w_0_feature_4,w_0_feature_5,w_0_feature_6,w_0_feature_7,w_0_feature_8,w_0_feature_9,w_0_feature_10,w_1,w_1_feature_1,w_1_feature_2,w_1_feature_3,w_1_feature_4,w_1_feature_5,w_1_feature_6,w_1_feature_7,w_1_feature_8,w_1_feature_9,w_1_feature_10,w_2,w_2_feature_1,w_2_feature_2,w_2_feature_3,w_2_feature_4,w_2_feature_5,w_2_feature_6,w_2_feature_7,w_2_feature_8,w_2_feature_9,w_2_feature_10,w_3,w_3_feature_1,w_3_feature_2,w_3_feature_3,w_3_feature_4,w_3_feature_5,w_3_feature_6,w_3_feature_7,w_3_feature_8,w_3_feature_9,w_3_feature_10,w_4,w_4_feature_1,w_4_feature_2,w_4_feature_3,w_4_feature_4,w_4_feature_5,w_4_feature_6,w_4_feature_7,w_4_feature_8,w_4_feature_9,w_4_feature_10,w_5,w_5_feature_1,w_5_feature_2,w_5_feature_3,w_5_feature_4,w_5_feature_5,w_5_feature_6,w_5_feature_7,w_5_feature_8,w_5_feature_9,w_5_feature_10,w_6,w_6_feature_1,w_6_feature_2,w_6_feature_3,w_6_feature_4,w_6_feature_5,w_6_feature_6,w_6_feature_7,w_6_feature_8,w_6_feature_9,w_6_feature_10,w_7,w_7_feature_1,w_7_feature_2,w_7_feature_3,w_7_feature_4,w_7_feature_5,w_7_feature_6,w_7_feature_7,w_7_feature_8,w_7_feature_9,w_7_feature_10,target,lt_feature_2,lt_feature_1_a,lt_feature_1_b,lt_feature_1_c,lt_feature_1_d
1,0.035060086526910915,0.04853174300603624,-0.15292579403249523,0.02101876780154793,0.027237774242965862,-0.07854359768658982,-0.09008876423671391,-0.04198601622719201,-0.00567297398507926,-0.045186813835904685,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.0659683936524762,-0.0211688097702659,-0.10317793089980382,-0.0039598820162360555,0.03563827108932011,0.04086871537351145,-0.019004172490266313,-0.10313379571127605,0.0013733971234924126,0.017484408773721722,1,-0.13813059019699292,-0.03459992380050575,-0.11244446902575991,0.07385226415035996,0.10104391000549214,-0.13310971525902066,-0.0874766948324765,0.032236964440600036,0.01228682371034891,-0.037386944751333175,1,-0.07010722353555167,0.09223931045038482,-0.06031720448414109,0.08035139789704561,0.11077177508422605,-0.1568098259851694,-0.041256346879487704,-0.03344795858478353,-0.02103428249990083,-0.009790369047995092,1,-0.07696801865880903,-0.04201585818828156,-0.011983495839577744,0.06701283616259615,0.1336087195317951,0.1219236351056563,-0.07529648131256178,-0.05618633460611577,0.008793049269921532,0.06770087910444049,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.2874147996991557,-0.11657869415161203,0.13610848242802853,0.022802718189965494,0.07161387586001508,-0.05001036010842283,-0.074107722256719,-0.0370342788129068,0.04136824217447644,0.0022598492030184744,0,30.709662921348315,1,0,0,0
1,0.3258565191803075,0.30709939807207226,-0.06659605966015697,-0.022368320488274095,0.1119741675585549,-0.18283991636264849,-0.02749985831127562,-0.03324028876489321,-0.008798294325993725,0.00373008100206917,1,0.13542575947030527,0.16112167382515605,0.04872266880702494,0.04933849913922073,0.07183124541848276,-0.18019635919034488,-0.11783039458337537,-0.014613701353355182,-0.00012406944679806484,-0.04309535972402644,1,0.23839931325436572,0.4134877579633359,-0.08494731750661204,-0.004498260816467362,0.11817867907914305,-0.25837376922035776,-0.022379842265181107,-0.05100004627139812,-0.025511660052551365,0.07201255765361438,1,0.15472814053362893,0.1436494133179031,-0.12329053522242776,0.026310826678430623,0.06908108023841206,-0.03067408569125279,-0.1067992294378378,-0.021489258011731648,0.0687253765928886,-0.05489827308309076,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,0.1451540904233637,0.04684560244031829,0.024508822514684576,-0.04292725636236253,0.021146897338000365,0.0011539663525857312,-0.029786720485349943,0.07833502258790224,0.17048305804282818,0.07069522374352827,1,0.24850719500453575,0.2646726814143206,0.16152652812375426,-0.01598951210097086,0.1723531529280728,0.04546653665579971,-0.0905214866109529,-0.04424871298719773,0.038035567043787535,0.012755515928697402,1,0.224276463660952,0.17315315025109865,-0.03356151291705114,0.021615640908202876,0.13648677455814526,0.017776899564921986,-0.09678603222585508,-0.06867744917068622,0.03962767847694626,-0.00014956472382853653,0,30.709662921348315,1,0,0,0
0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.04481889390273511,0.6993492322050546,-0.06508364629918856,0.07758250973426767,-0.015113621799138093,0.020809649550883394,-0.09927456674619718,0.06234844166472009,0.029682793066646285,-0.007802174650504711,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.03697268577785203,0.7132212767162941,-0.06755973971291421,0.05644724206920465,-0.011379949730715539,-0.07274236909941025,-0.05505006929391581,0.08149326612536832,0.021034689392503907,0.032065030715102694,1,-0.07924131838274195,0.8189016840548756,-0.01035236178176997,0.04937704558180052,-0.06350624548905322,0.15452492436681134,-0.04975037869472943,0.0019171073481695413,-0.02656274461179378,0.10551501737008141,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,30.709662921348315,1,0,0,0
1,-0.2244536532460519,-0.004607878882220007,-0.10090197478435084,-0.048633033746981934,0.07500563886469541,-0.10735517528379215,-0.06898522799872567,-0.056509082962353754,0.022622593581360217,0.002002186752355506,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.2203601763712658,-0.2783147286247014,-0.1772635183333151,0.008531622138790468,0.18461669025974994,-0.016029631594245256,0.1842832520257189,0.0857101239534005,-0.13564083351819,-0.15774724815666646,1,-0.1450270534874452,-0.06970033895127853,-0.200904425811399,0.0351797449438139,0.12012319529377286,-0.052318451564802096,0.016770361284103506,-0.004796600708820784,-0.03794038584903889,-0.06556126820757129,1,-0.032088106367282244,0.11176489971515538,-0.0107413344566008,-0.06624893723944252,0.15902941685142893,-0.161374229287153,0.058683778622424104,0.04029140977704154,0.0046948999050121735,-0.015361117629977529,1,0.01767240605748105,0.030523025164731585,0.0133064652611593,0.027708589131271628,0.1359526294581492,-0.07243211507386371,-0.0998320267138848,0.03278159153770488,0.010570386205717134,-0.0391158311165193,1,0.021987271528653637,0.12826030931902943,0.10775500252172808,0.03424800293823158,0.10001395327594352,0.018821043577220684,-0.050217006051053885,-0.06828527798314471,0.07215749288554404,0.03678100343608174,1,0.0742792680056702,0.048137112900615536,0.06287539511933875,-0.009044238256999468,0.16257742414760384,0.06405979638039129,-0.014736741917031247,-0.06910381932638211,0.08955487776915895,0.0038211986042604763,0,24.0,1,0,0,0
0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.032585446194298935,-0.027135022738227068,0.24690299597768758,-0.014874772438327228,0.07214892160642095,-0.07051655768615858,-0.01705844182840375,0.053206868212285936,-0.011012299821664809,-0.08641645757403152,1,-0.019945791083599132,-0.009120253790406154,0.24368980928801165,-0.038528049562778284,0.0018088765962433013,-0.053909592420367594,0.023780520879867192,0.02464735531516546,-0.030621441946022534,-0.04261906733252047,1,-0.019377774662608448,-0.07726751970157138,0.19887985344655115,-0.031082670757152257,0.03615095179680017,-0.08893759272274608,0.006492666456017346,0.024039760696000303,0.0035482051928435085,-0.0344515971788243,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.06901851495366172,-0.13311883757246742,0.25750097406964667,0.016782823435400024,0.029522737381423216,-0.061800477735337624,-0.030567768167862802,0.04569743409690517,0.013705768940019276,-0.014121948731005475,1,-0.08619809985033944,-0.09033746642975474,0.2556511553274494,0.011323636447319435,0.005653960821804462,-0.05573608128529203,-0.04827466253833039,0.004857287592436156,0.026937929296961895,-0.03781174285998715,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,23.306550665301945,0,1,0,0
1,-0.18586999731110446,-0.12557722761333068,-0.29225061630498594,-0.014186772748526236,-0.002775051591463501,0.1166927368082052,0.012038086027584452,0.3196500447786243,0.09544593794589305,0.14299270635849864,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.2830195805545373,0.01792401845548054,-0.08932563672628788,0.07395628379746735,-0.11033523694675186,0.0290648218564579,0.11540967443447595,0.04791426731910196,-0.09264231679563983,-0.04774850732731781,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.410445499481348,-0.07357520775283989,0.20149011233833083,-0.07444517956395216,-0.006780273519025193,0.03151267007669644,0.0230425160736965,-0.08088596856933915,0.08148069819412035,-0.011037628955716692,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,24.0,1,0,0,0
0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.323595313051361,-0.09964449306375395,-0.0326475451993832,-0.009860271980919169,0.11361849562842062,0.03502101962944053,0.027436551604201092,-0.02781470993985194,-0.029379782372209128,-0.01781955755368405,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,30.709662921348315,1,0,0,0
1,-0.40004023948763406,-0.15488269438788063,0.2404907552529539,-0.03919397611483814,0.08146697782646199,0.04622568909782037,-0.1466435362792185,0.062247681608122274,-0.07595569960515944,-0.03902509086930988,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,23.306550665301945,0,1,0,0
0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,32.0,1,0,0,0
1,-0.04093985067735719,-0.020120356356167216,-0.06551768246376334,-0.2035611834647264,-0.0645795420029945,-0.07548081538564824,0.0596532798145915,0.13737033021716222,0.029538992330944053,0.11373320027491146,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.09712040266737033,-0.012298111393115147,0.027891426349365304,-0.2930796703466731,-0.16007265691506894,-0.007189306700280259,-0.02549349725870483,-0.02943436178513169,-0.07653929206789624,0.10091155287025451,1,-0.4090139632870175,-0.2102355497100418,-0.010660636286592902,-0.19169100913417714,-0.05897306607661777,0.028867849322432373,-0.06184589239094055,-0.06524217802103019,-0.00899580610174775,0.03860275051506664,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,23.306550665301945,0,1,0,0
0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.01848547560041952,-0.20316722442113758,-0.00593159514380388,-0.19316046851118046,-0.1100419134978813,0.013159958741318924,-0.001858849966584588,-0.047799482235287,0.023277315444389688,-0.029465288787628698,1,-0.0727544961664286,-0.11471654952483994,0.11505413130402482,-0.08850492945815468,-0.10881372558598035,0.05069082039809332,0.03549377024572675,-0.07081765098779039,-0.0359542997513845,0.04933684517434638,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.2994558398640517,-0.06158453352472956,0.198609519061311,-0.02110005563804764,-0.0533891285955693,0.028198996929806746,0.08241208807460039,-0.021683254336283805,0.0706509053223332,-0.08446384256544924,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,23.306550665301945,0,1,0,0
0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.13171756606975774,-0.004684289002108664,-0.1407386086359403,-0.1115805807284796,0.020871636049867262,-0.08983918793637737,0.1299275857098353,-0.03351605965589461,-0.10290107260548684,-0.016627990055810674,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.02574265169371426,-0.046842243816921654,-0.06536388727400473,-0.002840458026049862,0.0333851183522357,-0.031142217965745757,-0.07427346431802732,0.11406083886021288,-0.005747040051912256,0.1144404078115198,1,-0.20618116661475547,0.12815866779399263,-0.07049907561349465,-0.15835269666855417,0.03656633568786026,-0.09877487455237147,0.04994622834462402,-0.09820292254651526,0.0518679394720979,0.06294927945241044,1,-0.1502251746454525,-0.2422054053152731,-0.06463659922708688,0.007888808412255796,0.03221947785398723,-0.08380248507504591,-0.04469064539721789,0.12558353626186633,-0.054799284990105425,0.07733028886214156,1,20.0,1,0,0,0
1,-0.21843224607782094,-0.018517350873117306,-0.10171168743060786,0.04090479233502077,0.1305852632156174,-0.12825382841772193,-0.036188926130731186,-0.035509293301957824,-0.00999630480040645,-0.0056997927720937045,1,-0.20125568836941446,-0.05489555030521976,0.0005289851120522848,0.05945438825436335,0.05335427794731837,-0.08918608512227358,-0.13128294730164863,-0.04044929350214815,-0.024765672332741302,0.019630380645346692,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.09900141361001664,-0.08853529519635958,0.0018641008552623052,-0.056423658251761176,-0.019548338076762362,-0.08161932906235497,-0.05045944256781711,-0.008947702470645517,-0.017666406271064427,-0.01954044434520357,1,30.0,1,0,0,0
0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,1,-0.2910937456012069,0.4296510736277049,0.08874372423363691,-0.03389962288841443,0.07849710598348048,-0.10876532129046135,0.09917797841317316,-0.21511875873330505,0.1676632764797467,0.23834997919586207,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,-4.4225546766705286e-17,2.1216127389454503e-17,4.468566773725828e-17,5.2983014030417205e-17,1.1137287082103223e-17,2.8095188712941836e-17,6.022022812402363e-18,-1.0377581853250614e-17,-2.376111883830073e-17,3.4913574743608996e-17,0,22.0,1,0,0,0
